from_id,startx,starty,to_id,endx,endy
21,17.37043571472168,60.942867279052734,8,18.16698455810547,67.48077392578125
8,18.16698455810547,67.48077392578125,12,0.8221856355667114,60.047794342041016
12,0.8221856355667114,60.047794342041016,10,10.112043380737305,38.45918655395508
10,10.112043380737305,38.45918655395508,125,15.273971557617188,20.66996955871582
125,15.273971557617188,20.66996955871582,16,17.060165405273438,32.92456817626953
