from_id,startx,starty,to_id,endx,endy
83,0.03188326209783554,37.24459457397461,109,0.15236268937587738,37.36738967895508
109,0.15236268937587738,37.36738967895508,83,0.19868828356266022,37.37580871582031
83,0.19868828356266022,37.37580871582031,116,0.8779093623161316,37.70035934448242
116,0.8779093623161316,37.70035934448242,83,0.9206735491752625,37.60769271850586
83,0.9206735491752625,37.60769271850586,3,8.427682876586914,39.97071075439453
3,8.427682876586914,39.97071075439453,7,19.412517547607422,28.095239639282227
